line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_origin,customs_office,origin_origin,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,origin,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
397,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Légumes feves,légumes fèves,5200,77900,livres,livres,.066752248,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,7,fèves,0a,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,656,,Substituts (4),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Légumes,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,livres,1,kg,.48949999,0,38132.051,,0,0,0,1,1,0,5200,1,0,-.000081211329
398,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Pois verts,pois verts,120,600,livres,livres,.2,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,12,pois verts,0a,,,0,Peut-être Canada,,0,not a medical product,70,,Substituts (4),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Légumes,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,livres,1,kg,.48949999,0,293.69998,.40858021,0,0,0,1,1,0,120,0,0,-1.7881393e-06
399,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Liége en bouchons,liège en bouchons,396,528,livres,livres,.75,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,,0,,,,,,,,La Rochelle,,Marseille,France,Marseille,France,France,Not Outre-mers,2,liège en bouchons,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,972,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bouchons principalement en liège,No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,livres,1,kg,.48949999,0,258.45599,1.5321758,0,0,0,1,1,0,396,0,0,0
4,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Marchandises à la valeur,marchandises à la valeur,181,,,unité manquante,,1789,La Rochelle,Les Sables d'Olonne,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,2,,,,,Ahmed,,Marchandises en estimation,,,,,,,,,La Rochelle,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,252,marchandises à l'estimation,9b,x,,0,Peut-être Canada,,0,not a medical product,510,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,181,0,0,
40,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Suif fondu,suif fondu,725,1450,livres,livres,.5,1789,La Rochelle,Aligre,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,4,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,,Marseille,France,Marseille,France,France,Not Outre-mers,40,suif fondu,4,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,61,Suif ; pour faire du savon,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Graisses diverses,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Matières premières,Agriculture,Produits agricoles,livres,1,kg,.48949999,0,709.77496,1.0214505,0,0,0,1,1,0,725,0,0,0
400,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Lin préparé,lin préparé,192,192,livres,livres,1,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,,0,,,,,,,,La Rochelle,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,2,lin préparé,2,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Lin,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits primaires,livres,1,kg,.48949999,0,93.983994,2.042901,0,0,0,1,1,0,192,0,0,0
401,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Lin préparé,lin préparé,190,190,livres,livres,1,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,,0,,,,,,,,La Rochelle,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,2,lin préparé,2,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Lin,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits primaires,livres,1,kg,.48949999,0,93.004997,2.042901,0,0,0,1,1,0,190,0,0,0
402,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Marchandises à la valeur,marchandises à la valeur,933,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,252,marchandises à l'estimation,9b,x,,0,Peut-être Canada,,0,not a medical product,510,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,933,0,0,
403,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Marchandises à la valeur,marchandises à la valeur,921,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Marseille,France,Marseille,France,France,Not Outre-mers,252,marchandises à l'estimation,9b,x,,0,Peut-être Canada,,0,not a medical product,510,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,921,0,0,
404,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Marchandises à la valeur,marchandises à la valeur,286,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,252,marchandises à l'estimation,9b,x,,0,Peut-être Canada,,0,not a medical product,510,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,286,0,0,
405,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Marchandises à la valeur,marchandises à la valeur,489,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,252,marchandises à l'estimation,9b,x,,0,Peut-être Canada,,0,not a medical product,510,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,489,0,0,
406,National toutes directions partenaires manquants,1789,La Rochelle,Quatre villes hanséatiques,Quatre villes hanséatiques,Imports,Marchandises à la valeur,marchandises à la valeur,153,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,252,marchandises à l'estimation,9b,x,,0,Peut-être Canada,,0,not a medical product,510,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,153,0,0,
407,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Mercerie mêlée,mercerie mêlée,394,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Marseille,France,Marseille,France,France,Not Outre-mers,69,mercerie,9b,x,,0,Hors Canada,,0,not a medical product,3107,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Mercerie,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,394,0,0,
408,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Mercerie mêlée,mercerie mêlée,1024,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,69,mercerie,9b,x,,0,Hors Canada,,0,not a medical product,3107,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Mercerie,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1024,0,0,
409,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Mercerie mêlée,mercerie mêlée,2575,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,69,mercerie,9b,x,,0,Hors Canada,,0,not a medical product,3107,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Mercerie,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,2575,0,0,
41,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Vins ordinaires,vin ordinaire,400,3.47,muids,muids,115.27377,1789,La Rochelle,Aligre,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,4,,,,,Ahmed,,3 muids et 136 pintes (M/ses estimées),,,,,,,,,La Rochelle,,Marseille,France,Marseille,France,France,Not Outre-mers,6,vin ordinaire,1,x,Vin de France,0,Hors Canada,,0,not a medical product,346,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,muids,1,litres,268.21439,1,930.70392,,0,0,0,1,1,0,400,1,0,3.7210339e-06
410,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Meubles,meubles,2056,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,688,mobilier,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,777,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Meubles, glaces et miroirs",No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,2056,0,0,
411,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Meubles,meubles,166,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,688,mobilier,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,777,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Meubles, glaces et miroirs",No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,166,0,0,
412,National toutes directions partenaires manquants,1789,La Rochelle,Espagne,Espagne,Imports,Meules,meules,34770,1159,pièces,pièces,30,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,,0,,,,,,,,La Rochelle,,Espagne,Espagne,Espagne et ses colonies,Espagne,Espagne et ses colonies,Not Outre-mers,31,meules,6k,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,31,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,pièces,1,nombre,1,0,1159,30,0,0,0,1,1,0,34770,0,0,0
413,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Ouvrages de terre cuite,ouvrages de terre cuite,100,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,29,ouvrages de terre cuite,6k,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,106,,Pas grain (0),not raw cotton,out,Not coffee,Substitut 2 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,100,0,0,
414,National toutes directions partenaires manquants,1789,La Rochelle,Quatre villes hanséatiques,Quatre villes hanséatiques,Imports,Ouvrages de terre cuite,ouvrages de terre cuite,485,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,29,ouvrages de terre cuite,6k,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,106,,Pas grain (0),not raw cotton,out,Not coffee,Substitut 2 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,485,0,0,
415,National toutes directions partenaires manquants,1789,La Rochelle,L'empereur,Empereur,Imports,Ouvrages de terre cuite,ouvrages de terre cuite,940,,,unité manquante,,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,19,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,,États de l'Empereur,Flandre et autres états de l'Empereur,États de l'Empereur,Flandres,États de l'Empereur,Not Outre-mers,29,ouvrages de terre cuite,6k,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,106,,Pas grain (0),not raw cotton,out,Not coffee,Substitut 2 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,940,0,0,
